draw_id,beta,gamma,rho,degree,degree_mean
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,5,7.8
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,6,13.725
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,7,18.65
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,8,22.675
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,9,25.2
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,10,25.2
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,11,21.475
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,12,18.325
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,13,14.25
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,14,9.9
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,15,6.8
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,16,4.125
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,17,2.5
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,18,1.575
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,19,0.625
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,20,0.375
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,21,0.3
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,22,0.1
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,23,0.0
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,24,0.1
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,25,0.025
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,26,0.0
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,27,0.0
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,28,0.0
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,29,0.0
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,30,0.0
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,0,0.0
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,1,0.05
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,2,0.425
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,3,1.625
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,4,4.55
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,5,8.675
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,6,14.225
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,7,17.55
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,8,21.1
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,9,24.225
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,10,24.25
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,11,21.775
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,12,20.05
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,13,13.875
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,14,10.9
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,15,6.35
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,16,4.075
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,17,2.975
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,18,1.575
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,19,0.8
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,20,0.5
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,21,0.15
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,22,0.2
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,23,0.075
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,24,0.0
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,25,0.0
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,26,0.0
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,27,0.025
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,28,0.0
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,29,0.0
6,0.1653331225077962,0.0961146283790876,0.3131995164587567,30,0.0
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,0,0.0
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,1,0.075
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,2,0.425
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,3,1.475
